0.000000000000000000e+00
0.000000000000000000e+00
8.975979010256551760e-01
1.795195802051310352e+00
2.692793703076965528e+00
3.590391604102620704e+00
4.487989505128275880e+00
5.385587406153931056e+00
4.487989505128275880e-01
9.321208972189496400e-01
1.415442843925071692e+00
1.898764790631193522e+00
2.382086737337315796e+00
2.865408684043437404e+00
3.348730630749559456e+00
3.832052577455681508e+00
4.315374524161804004e+00
4.798696470867925612e+00
5.282018417574047220e+00
5.765340364280169716e+00
6.248662310986291324e+00
6.904599238658886140e-01
1.021153887401656357e+00
1.351847850937423878e+00
1.682541814473191621e+00
2.013235778008959365e+00
2.343929741544727108e+00
2.674623705080494851e+00
3.005317668616262594e+00
3.336011632152030337e+00
3.666705595687798080e+00
3.997399559223565824e+00
4.328093522759333567e+00
4.658787486295100422e+00
4.989481449830868165e+00
5.320175413366635908e+00
5.650869376902403651e+00
5.981563340438171394e+00
2.907199679435290562e-02
3.597659603301206488e-01
8.558069056337724856e-01
1.097467878986833512e+00
1.339128852339894538e+00
1.580789825692955564e+00
1.822450799046016368e+00
2.064111772399077616e+00
2.305772745752138420e+00
2.547433719105199224e+00
2.789094692458260472e+00
3.030755665811321720e+00
3.272416639164382524e+00
3.514077612517443328e+00
3.755738585870504131e+00
3.997399559223565824e+00
4.239060532576626628e+00
4.480721505929687432e+00
4.722382479282748236e+00
4.964043452635809928e+00
5.205704425988870732e+00
5.447365399341931536e+00
5.689026372694992340e+00
5.930687346048054032e+00
6.172348319401114836e+00
1.308239855745894076e-01
3.724849589276502115e-01
6.141459322807110155e-01
9.766373923103029986e-01
1.172986933159664957e+00
1.369336474009027249e+00
1.565686014858389097e+00
1.762035555707751389e+00
1.958385096557113236e+00
2.154734637406475528e+00
2.351084178255837376e+00
2.547433719105199668e+00
2.743783259954561515e+00
2.940132800803923807e+00
3.136482341653285655e+00
3.332831882502647947e+00
3.529181423352010238e+00
3.725530964201372086e+00
3.921880505050733934e+00
4.118230045900095782e+00
4.314579586749458073e+00
4.510929127598820365e+00
4.707278668448181769e+00
4.903628209297544061e+00
5.099977750146906352e+00
5.296327290996267756e+00
5.492676831845630048e+00
5.689026372694992340e+00
5.885375913544354631e+00
6.081725454393716923e+00
6.278074995243078327e+00
1.912392289128543865e-01
3.875887697622166783e-01
5.839383106115780819e-01
7.802878514609403737e-01
1.074812162734984033e+00
1.240159144502867905e+00
1.405506126270751777e+00
1.570853108038635426e+00
1.736200089806519298e+00
